#DatabaseID,DiseaseName,HPO_ID
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0001507
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0005541
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0001903
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0002718
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0003593
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0010702
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0004845
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0000006
OMIM:202700,"Neutropenia, severe congenital, 1, autosomal dominant",HP:0001875
OMIM:615935,Pancreatic agenesis 2,HP:0001518
OMIM:615935,Pancreatic agenesis 2,HP:0002594
OMIM:615935,Pancreatic agenesis 2,HP:0002570
OMIM:615935,Pancreatic agenesis 2,HP:0000007
OMIM:206200,Iron-Refractory iron deficiency anemia,HP:0011273
OMIM:206200,Iron-Refractory iron deficiency anemia,HP:0004840
OMIM:206200,Iron-Refractory iron deficiency anemia,HP:0000007
OMIM:206200,Iron-Refractory iron deficiency anemia,HP:0004447
OMIM:206200,Iron-Refractory iron deficiency anemia,HP:0031877
OMIM:122440,Corneodermatoosseous syndrome,HP:0000164
OMIM:122440,Corneodermatoosseous syndrome,HP:0011085
OMIM:122440,Corneodermatoosseous syndrome,HP:0004322
OMIM:122440,Corneodermatoosseous syndrome,HP:0001156
OMIM:122440,Corneodermatoosseous syndrome,HP:0001131
OMIM:122440,Corneodermatoosseous syndrome,HP:0001806
OMIM:122440,Corneodermatoosseous syndrome,HP:0009882
OMIM:122440,Corneodermatoosseous syndrome,HP:0000613
OMIM:122440,Corneodermatoosseous syndrome,HP:0001019
OMIM:122440,Corneodermatoosseous syndrome,HP:0000972
OMIM:122440,Corneodermatoosseous syndrome,HP:0000006
OMIM:122440,Corneodermatoosseous syndrome,HP:0001622
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002069
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002078
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002384
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0010819
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002066
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0011149
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0001290
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002072
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002392
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0010850
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0007270
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0000729
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0430028
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0000219
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0011170
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0000006
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0001249
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0001337
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0002500
OMIM:618587,Intellectual developmental disorder 60 with seizures,HP:0001336
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0008209
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000486
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000365
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0001263
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0001252
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0003593
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0001270
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000316
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000767
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000007
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000218
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0007687
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000347
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000776
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0000402
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0001655
OMIM:619699,Ferguson-Bonni neurodevelopmental syndrome,HP:0025516
OMIM:300895,"Ohdo syndrome, X-linked",HP:0004325
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000046
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000365
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000343
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000233
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000431
OMIM:300895,"Ohdo syndrome, X-linked",HP:0011968
OMIM:300895,"Ohdo syndrome, X-linked",HP:0001382
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000160
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000581
OMIM:300895,"Ohdo syndrome, X-linked",HP:0001263
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000280
OMIM:300895,"Ohdo syndrome, X-linked",HP:0005280
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000319
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000957
OMIM:300895,"Ohdo syndrome, X-linked",HP:0001419
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000508
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000448
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000414
OMIM:300895,"Ohdo syndrome, X-linked",HP:0030084
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000028
OMIM:300895,"Ohdo syndrome, X-linked",HP:0000347
OMIM:300895,"Ohdo syndrome, X-linked",HP:0001249
OMIM:182190,Sinus node disease and myopia,HP:0011704
OMIM:182190,Sinus node disease and myopia,HP:0011702
OMIM:182190,Sinus node disease and myopia,HP:0011003
OMIM:182190,Sinus node disease and myopia,HP:0000006
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0012275
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0002510
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0002059
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0003577
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0000639
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0001252
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0100021
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0002119
OMIM:612900,"Cerebral palsy, spastic quadriplegic, 2",HP:0001249
OMIM:303350,MASA syndrome,HP:0000252
OMIM:303350,MASA syndrome,HP:0000486
OMIM:303350,MASA syndrome,HP:0001762
OMIM:303350,MASA syndrome,HP:0001761
OMIM:303350,MASA syndrome,HP:0004322
OMIM:303350,MASA syndrome,HP:0002362
OMIM:303350,MASA syndrome,HP:0001274
OMIM:303350,MASA syndrome,HP:0002061
OMIM:303350,MASA syndrome,HP:0002381
OMIM:303350,MASA syndrome,HP:0001181
OMIM:303350,MASA syndrome,HP:0001419
OMIM:303350,MASA syndrome,HP:0002808
OMIM:303350,MASA syndrome,HP:0010550
OMIM:303350,MASA syndrome,HP:0000238
OMIM:303350,MASA syndrome,HP:0002119
OMIM:303350,MASA syndrome,HP:0003307
OMIM:303350,MASA syndrome,HP:0001258
OMIM:303350,MASA syndrome,HP:0000256
OMIM:303350,MASA syndrome,HP:0001249
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002223
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000561
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002542
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0007759
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0003577
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000365
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000023
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001596
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0004322
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000122
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001250
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002164
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0005254
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0012444
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000958
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0003828
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000613
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002119
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0007502
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001249
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0003468
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000495
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001562
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000110
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000252
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000175
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000772
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002650
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002079
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001162
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000491
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001263
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002251
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000925
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001419
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000968
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0002827
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0040189
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001537
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0001019
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000966
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0008404
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000003
OMIM:308205,Ifap syndrome with or without bresheck syndrome,HP:0000028
OMIM:300659,"Mental retardation, X-linked 93",HP:0000750
OMIM:300659,"Mental retardation, X-linked 93",HP:0001256
OMIM:300659,"Mental retardation, X-linked 93",HP:0000276
OMIM:300659,"Mental retardation, X-linked 93",HP:0001252
OMIM:300659,"Mental retardation, X-linked 93",HP:0001419
OMIM:300659,"Mental retardation, X-linked 93",HP:0011220
OMIM:300659,"Mental retardation, X-linked 93",HP:0000378
OMIM:300659,"Mental retardation, X-linked 93",HP:0000400
OMIM:300659,"Mental retardation, X-linked 93",HP:0002007
OMIM:300659,"Mental retardation, X-linked 93",HP:0000256
OMIM:300659,"Mental retardation, X-linked 93",HP:0001763
OMIM:300659,"Mental retardation, X-linked 93",HP:0000028
OMIM:300659,"Mental retardation, X-linked 93",HP:0001249
OMIM:179450,Ragweed sensitivity,HP:0002715
OMIM:179450,Ragweed sensitivity,HP:0001945
OMIM:179450,Ragweed sensitivity,HP:0000006
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000563
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0010648
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0004322
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0025420
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0100645
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0012151
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0002619
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0025019
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000993
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001842
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0005620
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001382
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0005267
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0031157
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0012499
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0032446
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0032447
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0009771
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000767
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0002108
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0002107
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000006
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0002105
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000387
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000023
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001030
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001073
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0031364
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0006094
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001903
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000418
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0006099
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000139
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000978
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0100749
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0004933
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000974
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0006535
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0025395
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001762
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000233
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0002097
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0002293
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0025392
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0030009
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0006480
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000704
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0100718
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0006201
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0006522
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0004944
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0000028
OMIM:130050,"Ehlers-Danlos syndrome, Vascular type",HP:0001634
OMIM:194080,Denys-Drash syndrome,HP:0000033
OMIM:194080,Denys-Drash syndrome,HP:0003774
OMIM:194080,Denys-Drash syndrome,HP:0000112
OMIM:194080,Denys-Drash syndrome,HP:0000100
OMIM:194080,Denys-Drash syndrome,HP:0000133
OMIM:194080,Denys-Drash syndrome,HP:0000061
OMIM:194080,Denys-Drash syndrome,HP:0000097
OMIM:194080,Denys-Drash syndrome,HP:0010459
OMIM:194080,Denys-Drash syndrome,HP:0000822
OMIM:194080,Denys-Drash syndrome,HP:0001428
OMIM:194080,Denys-Drash syndrome,HP:0001967
OMIM:194080,Denys-Drash syndrome,HP:0000037
OMIM:194080,Denys-Drash syndrome,HP:0002667
OMIM:194080,Denys-Drash syndrome,HP:0000006
OMIM:194080,Denys-Drash syndrome,HP:0000149
OMIM:194080,Denys-Drash syndrome,HP:0000776
OMIM:194080,Denys-Drash syndrome,HP:0003248
OMIM:615909,Diamond-Blackfan anemia 13,HP:0011463
OMIM:615909,Diamond-Blackfan anemia 13,HP:0003828
OMIM:615909,Diamond-Blackfan anemia 13,HP:0003829
OMIM:615909,Diamond-Blackfan anemia 13,HP:0001999
OMIM:615909,Diamond-Blackfan anemia 13,HP:0030270
OMIM:615909,Diamond-Blackfan anemia 13,HP:0000006
OMIM:615909,Diamond-Blackfan anemia 13,HP:0001897
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0000252
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0000340
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0002342
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0002472
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0000407
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0001263
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0000007
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0000520
OMIM:604804,"Microcephaly 3, primary, autosomal recessive",HP:0009879
OMIM:615896,Hypotrichosis 13,HP:0002224
OMIM:615896,Hypotrichosis 13,HP:0045075
OMIM:615896,Hypotrichosis 13,HP:0008070
OMIM:615896,Hypotrichosis 13,HP:0000006
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0001297
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0004970
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0012727
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0005162
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0012499
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0033505
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0012495
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0100546
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0008034
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0012493
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0012494
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0001647
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0012180
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0002647
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0001659
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0001643
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0004933
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0000006
OMIM:132900,"Aortic aneurysm, familial thoracic 4",HP:0001677
OMIM:165680,"Ossicular malformations, familial",HP:0008591
OMIM:165680,"Ossicular malformations, familial",HP:0004452
OMIM:165680,"Ossicular malformations, familial",HP:0000006
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0001320
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000175
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0002389
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0030666
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000750
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0001047
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000365
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000486
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0031936
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0001263
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0001290
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0011800
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0010535
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000007
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0001338
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0002119
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0001511
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000322
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000347
OMIM:619074,"Cleft palate, proliferative retinopathy, and developmental delay",HP:0000545
OMIM:108450,Asymmetric short stature syndrome,HP:0000540
OMIM:108450,Asymmetric short stature syndrome,HP:0008929
OMIM:108450,Asymmetric short stature syndrome,HP:0002949
OMIM:108450,Asymmetric short stature syndrome,HP:0000678
OMIM:108450,Asymmetric short stature syndrome,HP:0000444
OMIM:108450,Asymmetric short stature syndrome,HP:0000565
OMIM:108450,Asymmetric short stature syndrome,HP:0002007
OMIM:108450,Asymmetric short stature syndrome,HP:0004626
OMIM:108450,Asymmetric short stature syndrome,HP:0000347
OMIM:108450,Asymmetric short stature syndrome,HP:0200053
OMIM:108450,Asymmetric short stature syndrome,HP:0001249
OMIM:108450,Asymmetric short stature syndrome,HP:0000006
OMIM:193670,Whim syndrome,HP:0000055
OMIM:193670,Whim syndrome,HP:0004313
OMIM:193670,Whim syndrome,HP:0002110
OMIM:193670,Whim syndrome,HP:0003593
OMIM:193670,Whim syndrome,HP:0005561
OMIM:193670,Whim syndrome,HP:0031160
OMIM:193670,Whim syndrome,HP:0031020
OMIM:193670,Whim syndrome,HP:0002718
OMIM:193670,Whim syndrome,HP:0000008
OMIM:193670,Whim syndrome,HP:0002788
OMIM:193670,Whim syndrome,HP:0200043
OMIM:193670,Whim syndrome,HP:0000006
OMIM:193670,Whim syndrome,HP:0001875
OMIM:193670,Whim syndrome,HP:0004315
OMIM:147421,Inclusion body myositis,HP:0001265
OMIM:147421,Inclusion body myositis,HP:0002015
OMIM:147421,Inclusion body myositis,HP:0002460
OMIM:147421,Inclusion body myositis,HP:0003805
OMIM:147421,Inclusion body myositis,HP:0003745
OMIM:147421,Inclusion body myositis,HP:0003701
OMIM:147421,Inclusion body myositis,HP:0000006
OMIM:147421,Inclusion body myositis,HP:0003677
OMIM:147421,Inclusion body myositis,HP:0009071
OMIM:619712,Spermatogenic failure 65,HP:0033393
OMIM:619712,Spermatogenic failure 65,HP:0034011
OMIM:619712,Spermatogenic failure 65,HP:0032560
OMIM:619712,Spermatogenic failure 65,HP:0003251
OMIM:619712,Spermatogenic failure 65,HP:0011462
OMIM:619712,Spermatogenic failure 65,HP:0000007
OMIM:619712,Spermatogenic failure 65,HP:0012207
OMIM:619712,Spermatogenic failure 65,HP:0012867
OMIM:619712,Spermatogenic failure 65,HP:0032558
OMIM:619712,Spermatogenic failure 65,HP:0000798
OMIM:619712,Spermatogenic failure 65,HP:0032559
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0002650
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0025097
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0002121
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0001251
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0001337
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0000006
OMIM:616421,Myoclonic-Atonic epilepsy,HP:0001249
DECIPHER:54,Angelman syndrome (Type 2),HP:0000252
DECIPHER:54,Angelman syndrome (Type 2),HP:0002353
DECIPHER:54,Angelman syndrome (Type 2),HP:0002078
DECIPHER:54,Angelman syndrome (Type 2),HP:0001250
DECIPHER:54,Angelman syndrome (Type 2),HP:0001249
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0003202
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0003676
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0002376
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001260
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001271
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0025356
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0002151
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001263
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001252
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001251
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001284
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0002490
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001290
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0002590
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001508
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0000639
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0000508
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0000602
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001349
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0000007
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0002936
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0000648
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0000505
OMIM:613559,Combined oxidative phosphorylation deficiency 7,HP:0001324
OMIM:602440,"Amyotrophy, monomelic",HP:0003587
OMIM:602440,"Amyotrophy, monomelic",HP:0007181
OMIM:602440,"Amyotrophy, monomelic",HP:0003445
OMIM:602440,"Amyotrophy, monomelic",HP:0003484
OMIM:602440,"Amyotrophy, monomelic",HP:0031372
OMIM:602440,"Amyotrophy, monomelic",HP:0002380
OMIM:602440,"Amyotrophy, monomelic",HP:0010873
OMIM:602440,"Amyotrophy, monomelic",HP:0003745
OMIM:612653,"Spherocytosis, type 4",HP:0005502
OMIM:612653,"Spherocytosis, type 4",HP:0004444
OMIM:612653,"Spherocytosis, type 4",HP:0002904
OMIM:612653,"Spherocytosis, type 4",HP:0001878
OMIM:612653,"Spherocytosis, type 4",HP:0001923
OMIM:612653,"Spherocytosis, type 4",HP:0000006
OMIM:612653,"Spherocytosis, type 4",HP:0000952
OMIM:612653,"Spherocytosis, type 4",HP:0001744
OMIM:614222,Warburg micro syndrome 3,HP:0000046
OMIM:614222,Warburg micro syndrome 3,HP:0000189
OMIM:614222,Warburg micro syndrome 3,HP:0001371
OMIM:614222,Warburg micro syndrome 3,HP:0002120
OMIM:614222,Warburg micro syndrome 3,HP:0001250
OMIM:614222,Warburg micro syndrome 3,HP:0002187
OMIM:614222,Warburg micro syndrome 3,HP:0003199
OMIM:614222,Warburg micro syndrome 3,HP:0000482
OMIM:614222,Warburg micro syndrome 3,HP:0000581
OMIM:614222,Warburg micro syndrome 3,HP:0003196
OMIM:614222,Warburg micro syndrome 3,HP:0000064
OMIM:614222,Warburg micro syndrome 3,HP:0000518
OMIM:614222,Warburg micro syndrome 3,HP:0000639
OMIM:614222,Warburg micro syndrome 3,HP:0000519
OMIM:614222,Warburg micro syndrome 3,HP:0000998
OMIM:614222,Warburg micro syndrome 3,HP:0008897
OMIM:614222,Warburg micro syndrome 3,HP:0002119
OMIM:614222,Warburg micro syndrome 3,HP:0002714
OMIM:614222,Warburg micro syndrome 3,HP:0008734
OMIM:614222,Warburg micro syndrome 3,HP:0006610
