outer_target_gene,inner_validation_gene,actual_pca_dim,feature_set,pca_dim,model_name,C,gamma,n_test,n_lof,n_gof,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision
SCN2A,SCN4A,32,delta_site,32,logistic_regression,0.1,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8247863247863247,0.847804865243058
SCN2A,SCN5A,32,delta_site,32,logistic_regression,0.1,none,157,117,40,0.5477707006369427,0.5485042735042736,0.512912388027092,0.3826086956521739,0.29333333333333333,0.55,0.5346153846153846,0.3345939673305821
SCN2A,SCN8A,32,delta_site,32,logistic_regression,0.1,none,22,8,14,0.5909090909090909,0.625,0.5900621118012422,0.6086956521739131,0.7777777777777778,0.5,0.6875,0.7435350363921794
SCN2A,SCN10A,32,delta_site,32,logistic_regression,1.0,none,16,7,9,0.5625,0.5793650793650793,0.5607843137254902,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.5079365079365079,0.6837962962962962
SCN2A,SCN1A,32,delta_site,32,logistic_regression,1.0,none,61,49,12,0.639344262295082,0.6181972789115646,0.5665374677002584,0.3888888888888889,0.2916666666666667,0.5833333333333334,0.641156462585034,0.3304617772148732
SCN2A,SCN3A,32,delta_site,32,logistic_regression,1.0,none,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.6,0.9229292929292928
SCN2A,SCN4A,32,delta_site,32,logistic_regression,1.0,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.8247863247863247,0.847804865243058
SCN2A,SCN5A,32,delta_site,32,logistic_regression,1.0,none,157,117,40,0.5477707006369427,0.5485042735042736,0.512912388027092,0.3826086956521739,0.29333333333333333,0.55,0.5348290598290598,0.33423523856177806
SCN2A,SCN8A,32,delta_site,32,logistic_regression,1.0,none,22,8,14,0.5909090909090909,0.625,0.5900621118012422,0.6086956521739131,0.7777777777777778,0.5,0.6875,0.7435350363921794
SCN2A,SCN10A,32,delta_site,32,logistic_regression,10.0,none,16,7,9,0.5625,0.5793650793650793,0.5607843137254902,0.5333333333333333,0.6666666666666666,0.4444444444444444,0.5079365079365079,0.6837962962962962
SCN2A,SCN1A,32,delta_site,32,logistic_regression,10.0,none,61,49,12,0.639344262295082,0.6181972789115646,0.5665374677002584,0.3888888888888889,0.2916666666666667,0.5833333333333334,0.6394557823129252,0.3267580735111695
SCN2A,SCN3A,32,delta_site,32,logistic_regression,10.0,none,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.6,0.9229292929292928
SCN2A,SCN4A,32,delta_site,32,logistic_regression,10.0,none,31,13,18,0.7741935483870968,0.7841880341880342,0.7732497387669801,0.7878787878787878,0.8666666666666667,0.7222222222222222,0.829059829059829,0.8494715319097247
SCN2A,SCN5A,32,delta_site,32,logistic_regression,10.0,none,157,117,40,0.5477707006369427,0.5485042735042736,0.512912388027092,0.3826086956521739,0.29333333333333333,0.55,0.535042735042735,0.33426553014696103
SCN2A,SCN8A,32,delta_site,32,logistic_regression,10.0,none,22,8,14,0.5909090909090909,0.625,0.5900621118012422,0.6086956521739131,0.7777777777777778,0.5,0.6875,0.7435350363921794
SCN2A,SCN10A,32,delta_site,32,linear_svm,0.01,none,16,7,9,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.4920634920634921,0.6802489177489177
SCN2A,SCN1A,32,delta_site,32,linear_svm,0.01,none,61,49,12,0.6065573770491803,0.5977891156462585,0.5413533834586466,0.3684210526315789,0.2692307692307692,0.5833333333333334,0.6768707482993197,0.3363541887074333
SCN2A,SCN3A,32,delta_site,32,linear_svm,0.01,none,12,2,10,0.5833333333333334,0.55,0.4957983193277311,0.7058823529411765,0.8571428571428571,0.6,0.6499999999999999,0.932651515151515
SCN2A,SCN4A,32,delta_site,32,linear_svm,0.01,none,31,13,18,0.7419354838709677,0.7564102564102564,0.7416666666666667,0.75,0.8571428571428571,0.6666666666666666,0.8247863247863247,0.8564611381640368
SCN2A,SCN5A,32,delta_site,32,linear_svm,0.01,none,157,117,40,0.554140127388535,0.5116452991452991,0.4967948717948718,0.3269230769230769,0.265625,0.425,0.5653846153846154,0.3480645930790554
SCN2A,SCN8A,32,delta_site,32,linear_svm,0.01,none,22,8,14,0.5454545454545454,0.5892857142857143,0.5454545454545454,0.5454545454545454,0.75,0.42857142857142855,0.7410714285714285,0.7651254499468786
SCN2A,SCN10A,32,delta_site,32,linear_svm,0.1,none,16,7,9,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.4920634920634921,0.6802489177489177
