k,n_query,n_candidate,accuracy,balanced_accuracy,macro_f1,gof_f1,gof_precision,gof_recall,roc_auc,average_precision,method,target_gene,candidate_pool,hidden_dim,proj_dim,seed,final_loss
3,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,1,4.703718662261963
5,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,1,4.703718662261963
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,1,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,2,4.704080104827881
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,2,4.704080104827881
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,2,4.704080104827881
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,2,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,3,4.703200817108154
3,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,3,4.703200817108154
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,3,4.703200817108154
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,3,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,4,4.703127861022949
3,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,4,4.703127861022949
5,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,4,4.703127861022949
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,4,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,5,4.703962802886963
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7959183673469389,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,5,4.703962802886963
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7959183673469389,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,64,5,4.703962802886963
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,64,5,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,1,4.698723793029785
3,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,1,4.698723793029785
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,1,4.698723793029785
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,1,
1,61,287,0.7213114754098361,0.7636054421768708,0.6702702702702703,0.5405405405405406,0.4,0.8333333333333334,0.7636054421768708,0.366120218579235,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,2,4.698722839355469
3,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7874149659863946,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,2,4.698722839355469
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7874149659863946,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,2,4.698722839355469
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,2,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,3,4.69869327545166
3,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.7908163265306123,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,3,4.69869327545166
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7908163265306123,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,3,4.69869327545166
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,3,
1,61,287,0.7213114754098361,0.7636054421768708,0.6702702702702703,0.5405405405405406,0.4,0.8333333333333334,0.7636054421768708,0.366120218579235,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,4,4.697721004486084
3,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7891156462585034,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,4,4.697721004486084
5,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7891156462585034,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,4,4.697721004486084
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,4,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,5,4.698488712310791
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,5,4.698488712310791
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,128,5,4.698488712310791
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,128,5,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,1,4.697551250457764
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.8095238095238095,0.4494535519125683,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,1,4.697551250457764
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8095238095238095,0.4494535519125683,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,1,4.697551250457764
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,1,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,2,4.697751522064209
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,2,4.697751522064209
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,2,4.697751522064209
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,2,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,3,4.696880340576172
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7891156462585034,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,3,4.696880340576172
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.7976190476190477,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,3,4.696880340576172
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,3,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,4,4.69790506362915
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,4,4.69790506362915
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,4,4.69790506362915
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,4,
1,61,287,0.7377049180327869,0.7738095238095238,0.6847545219638242,0.5555555555555556,0.4166666666666667,0.8333333333333334,0.773809523809524,0.3800091074681239,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,5,4.696995735168457
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,5,4.696995735168457
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.7993197278911566,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,256,5,4.696995735168457
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,256,5,
1,61,287,0.7540983606557377,0.7840136054421769,0.6995073891625616,0.5714285714285714,0.43478260869565216,0.8333333333333334,0.7840136054421769,0.39510572582561176,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,1,4.696922779083252
3,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,1,4.696922779083252
5,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,1,4.696922779083252
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,1,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,1,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,1,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,2,4.6967997550964355
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,2,4.6967997550964355
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,2,4.6967997550964355
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,2,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,2,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,2,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,3,4.696409225463867
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,3,4.696409225463867
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8010204081632653,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,3,4.696409225463867
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,3,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,3,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,3,
1,61,287,0.7704918032786885,0.7942176870748299,0.714572192513369,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.79421768707483,0.4115747640337804,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,4,4.695984840393066
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,4,4.695984840393066
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.8027210884353742,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,4,4.695984840393066
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,4,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,4,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,4,
1,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,5,4.696403980255127
3,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,5,4.696403980255127
5,61,287,0.7868852459016393,0.804421768707483,0.7299965951651345,0.6060606060606061,0.47619047619047616,0.8333333333333334,0.804421768707483,0.4296122820712984,contrastive_projection_wt_mut,SCN1A,non-SCN1A,1024,512,5,4.696403980255127
1,61,287,0.7377049180327869,0.7423469387755102,0.6737967914438503,0.5294117647058824,0.4090909090909091,0.75,0.7423469387755102,0.3559985096870343,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,5,
3,61,287,0.6721311475409836,0.7644557823129252,0.6369047619047619,0.5238095238095238,0.36666666666666664,0.9166666666666666,0.78656462585034,0.39994045116995935,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,5,
5,61,287,0.6229508196721312,0.7023809523809523,0.5869885192817191,0.46511627906976744,0.3225806451612903,0.8333333333333334,0.7899659863945578,0.4276453728816819,frozen_esm_wt_mut,SCN1A,non-SCN1A,1024,512,5,
1,32,316,0.625,0.6349206349206349,0.625,0.625,0.7142857142857143,0.5555555555555556,0.6349206349206349,0.6468253968253969,contrastive_projection_wt_mut,SCN2A,non-SCN2A,256,64,1,4.987926006317139
