threshold,accuracy,precision,recall,f1
0.034,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.035,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.036000000000000004,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.037,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.038,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.039,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.04,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.041,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.042,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.043000000000000003,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.044,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.045,0.38388429752066117,0.38388429752066117,1.0,0.5547924753657808
0.046,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.047,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.048,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.049,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.05,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.051000000000000004,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.052000000000000005,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.053,0.384297520661157,0.3840429929723026,1.0,0.554958183990442
0.054,0.3851239669421488,0.38436077782374845,1.0,0.5552898983861327
0.055,0.3851239669421488,0.38436077782374845,1.0,0.5552898983861327
0.056,0.38553719008264464,0.3844241922120961,0.9989235737351991,0.5551899491474723
0.057,0.3859504132231405,0.3845835060091173,0.9989235737351991,0.5553560742070617
0.058,0.3859504132231405,0.3845835060091173,0.9989235737351991,0.5553560742070617
0.059000000000000004,0.3867768595041322,0.3849025300705102,0.9989235737351991,0.555688622754491
0.06,0.3871900826446281,0.38506224066390043,0.9989235737351991,0.5558550464210842
0.061,0.387603305785124,0.38522208385222084,0.9989235737351991,0.5560215698022768
0.062,0.3888429752066116,0.3857024106400665,0.9989235737351991,0.5565217391304348
0.063,0.38925619834710745,0.3858627858627859,0.9989235737351991,0.5566886622675465
0.064,0.390495867768595,0.38634471273938387,0.9989235737351991,0.5571900330231162
0.065,0.3921487603305785,0.3869891576313595,0.9989235737351991,0.5578599338743613
0.066,0.39380165289256197,0.38763575605680867,0.9989235737351991,0.5585314474872104
0.067,0.3958677685950413,0.3884470489744663,0.9989235737351991,0.5593731163351416
0.068,0.3975206611570248,0.3890985324947589,0.9989235737351991,0.56004828002414
0.069,0.39917355371900826,0.3897522049559009,0.9989235737351991,0.5607250755287009
0.07,0.40165289256198344,0.39073684210526316,0.9989235737351991,0.5617433414043583
0.07100000000000001,0.40578512396694216,0.39238900634249474,0.9989235737351991,0.5634486945962356
0.07200000000000001,0.40743801652892564,0.39305379076662433,0.9989235737351991,0.5641337386018237
0.073,0.4090909090909091,0.39372083156554943,0.9989235737351991,0.5648204503956178
0.074,0.4128099173553719,0.39522998296422485,0.9989235737351991,0.5663716814159292
0.075,0.41487603305785126,0.3960734101579172,0.9989235737351991,0.5672371638141809
0.076,0.41735537190082644,0.3970902866923406,0.9989235737351991,0.5682792406613595
0.077,0.4206611570247934,0.3984542722198368,0.9989235737351991,0.5696746470227133
0.078,0.42272727272727273,0.3993115318416523,0.9989235737351991,0.570550261297264
0.079,0.42644628099173554,0.4008639308855292,0.9989235737351991,0.5721331689272503
0.08,0.43016528925619835,0.40242844752818735,0.9989235737351991,0.5737248840803709
0.081,0.434297520661157,0.40418118466898956,0.9989235737351991,0.5755038759689922
0.082,0.4371900826446281,0.4054172127566623,0.9989235737351991,0.5767557489123679
0.083,0.44008264462809915,0.406660823838738,0.9989235737351991,0.5780130800373715
0.084,0.44297520661157025,0.40791208791208794,0.9989235737351991,0.5792759051186017
