outer_target_gene,feature_set,pca_dim,model_name,C,gamma,n_inner_genes,threshold,inner_tuned_accuracy,inner_tuned_balanced_accuracy,inner_tuned_roc_auc,inner_tuned_gof_f1,inner_tuned_macro_f1,inner_default_accuracy,inner_default_balanced_accuracy,inner_default_roc_auc,inner_default_gof_f1
SCN2A,wt_mut_site,8,rbf_svm,10.0,0.01,6,0.4871875208025667,0.745819397993311,0.6932583713096889,0.7132950267485634,0.5869565217391305,0.7016908212560387,0.6789297658862876,0.6836982365761839,0.7132950267485634,0.6
SCN2A,wt_mut_site,16,rbf_svm,1.0,0.01,6,-0.036956801633183115,0.6956521739130435,0.6895432930453735,0.7088369328313849,0.6026200873362445,0.6780038106057916,0.68561872909699,0.6657667921537547,0.7088369328313849,0.5688073394495413
SCN2A,wt_mut_site,8,rbf_svm,10.0,scale,6,-0.4342049301293002,0.6421404682274248,0.6855805428967703,0.7234991083812166,0.6137184115523465,0.6401925391095066,0.6755852842809364,0.6742371705963939,0.7234991083812166,0.5872340425531914
SCN2A,wt_mut_site,128,linear_svm,0.1,none,6,0.835748310198071,0.7290969899665551,0.678199920744997,0.6892213195957995,0.5668449197860963,0.6848823139076468,0.6655518394648829,0.6596740638002774,0.6892213195957995,0.5689655172413793
SCN2A,wt_mut_site,128,rbf_svm,0.1,scale,6,-0.277983893948215,0.6354515050167224,0.6735684565088171,0.6341886269070734,0.6007326007326007,0.6326739926739926,0.5618729096989966,0.49767188428769565,0.6341886269070734,0.31413612565445026
SCN2A,wt_mut_site,32,rbf_svm,10.0,0.01,6,0.14891039680857177,0.7424749163879598,0.6722805627105211,0.6649990093124628,0.5443786982248521,0.6824457593688362,0.7123745819397993,0.6585347731325539,0.6649990093124628,0.5376344086021505
SCN2A,wt_mut_site,32,rbf_svm,1.0,0.01,6,0.4219812805370076,0.7491638795986622,0.6681692094313454,0.6604913810184267,0.5283018867924528,0.678729531095543,0.705685618729097,0.6534327323162274,0.6604913810184267,0.5319148936170213
SCN2A,wt_mut_site,64,rbf_svm,1.0,0.01,6,0.1159744216370316,0.7491638795986622,0.6681692094313454,0.6391915989696849,0.5283018867924528,0.678729531095543,0.7357859531772575,0.6579651277986923,0.6391915989696849,0.5153374233128835
SCN2A,wt_mut_site,64,rbf_svm,10.0,0.01,6,0.23047387959667825,0.7491638795986622,0.6635625123835942,0.6354765207053695,0.5161290322580645,0.6734144032622151,0.725752508361204,0.6480087180503269,0.6354765207053695,0.5
SCN2A,wt_mut_site,128,rbf_svm,1.0,0.01,6,-0.03527454996476449,0.7424749163879598,0.6630671686150188,0.6266098672478699,0.5217391304347826,0.6727688787185355,0.745819397993311,0.6494947493560531,0.6266098672478699,0.4794520547945205
SCN2A,wt_mut_site,128,rbf_svm,10.0,0.01,6,-0.0191569405143764,0.7424749163879598,0.6630671686150188,0.6244798890429959,0.5217391304347826,0.6727688787185355,0.7357859531772575,0.6418416881315633,0.6244798890429959,0.4697986577181208
SCN2A,wt_mut_site,16,rbf_svm,1.0,0.1,6,-0.051179567061261665,0.7190635451505016,0.6590301169011294,0.6344362987913612,0.5333333333333333,0.6661881977671451,0.725752508361204,0.6457053695264513,0.6344362987913612,0.49382716049382713
SCN2A,wt_mut_site,8,rbf_svm,1.0,0.1,6,0.5492269545392972,0.7491638795986622,0.6589558153358431,0.6514265900534971,0.5033112582781457,0.6677630116894084,0.6989966555183946,0.6391172974043986,0.6514265900534971,0.5054945054945055
SCN2A,wt_mut_site,16,rbf_svm,10.0,0.01,6,0.8734112463071843,0.7525083612040134,0.6569001386962552,0.6691598969684961,0.4931506849315068,0.6647169353861073,0.6688963210702341,0.6322815533980582,0.6691598969684961,0.5170731707317073
SCN2A,wt_mut_site,128,rbf_svm,0.1,0.01,6,-0.7470764998761881,0.6421404682274248,0.6556370120863879,0.628541707945314,0.5737051792828686,0.6326739152898493,0.5652173913043478,0.5025262532197345,0.628541707945314,0.3229166666666667
SCN2A,wt_mut_site,8,rbf_svm,0.1,0.01,6,-0.24307251485938214,0.6220735785953178,0.6541509807806618,0.6699029126213593,0.5799256505576208,0.6182303024824578,0.6354515050167224,0.5929512581731722,0.6699029126213593,0.4630541871921182
SCN2A,wt_mut_site,8,rbf_svm,10.0,0.1,6,0.61947477334767,0.745819397993311,0.6517980978799287,0.6442441054091539,0.4864864864864865,0.6587987987987989,0.6989966555183946,0.6391172974043986,0.6442441054091539,0.5054945054945055
SCN2A,wt_mut_site,16,rbf_svm,10.0,0.1,6,-0.03248094784517719,0.7123745819397993,0.6493213790370518,0.6205666732712501,0.5168539325842697,0.6560460139111824,0.7224080267558528,0.6431543491182881,0.6205666732712501,0.49079754601226994
SCN2A,wt_mut_site,32,rbf_svm,1.0,0.1,6,-0.021128734922894035,0.7424749163879598,0.6492470774717655,0.6034030116901129,0.48322147651006714,0.655864635805145,0.7391304347826086,0.6397860114919754,0.6034030116901129,0.4583333333333333
SCN2A,wt_mut_site,32,rbf_svm,10.0,0.1,6,-0.009067814230831387,0.7424749163879598,0.6492470774717655,0.6029819694868239,0.48322147651006714,0.655864635805145,0.7391304347826086,0.6443927085397266,0.6029819694868239,0.47297297297297297
SCN2A,wt_mut_site,64,rbf_svm,0.1,0.1,6,-0.8214491890960282,0.6321070234113713,0.6364672082425203,0.5908708143451555,0.5491803278688525,0.6192229322960081,0.5652173913043478,0.5025262532197345,0.5908708143451555,0.3229166666666667
SCN2A,wt_mut_site,64,rbf_svm,0.1,scale,6,-0.10529432904764519,0.6254180602006689,0.6359718644739449,0.6163067168615018,0.552,0.6150804597701149,0.6120401337792643,0.5543639786011492,0.6163067168615018,0.3958333333333333
SCN2A,wt_mut_site,16,rbf_svm,0.1,0.01,6,-0.5101006432135806,0.6020066889632107,0.6250247671884288,0.6105111947691697,0.5475285171102662,0.5961523182566256,0.5652173913043478,0.5025262532197345,0.6105111947691697,0.3229166666666667
SCN2A,wt_mut_site,64,rbf_svm,10.0,0.1,6,0.007158226893485022,0.7224080267558528,0.6132108183079057,0.5271696057063602,0.39416058394160586,0.6070585999968333,0.46153846153846156,0.46260154547255794,0.5271696057063602,0.3735408560311284
SCN2A,wt_mut_site,64,rbf_svm,1.0,0.1,6,0.007731940462288916,0.7224080267558528,0.6132108183079057,0.5253863681394888,0.39416058394160586,0.6070585999968333,0.46153846153846156,0.46260154547255794,0.5253863681394888,0.3735408560311284
SCN2A,wt_mut_site,64,rbf_svm,0.1,0.01,6,-0.6450515168670785,0.6187290969899666,0.6101396869427382,0.5832177531206657,0.5128205128205128,0.5998168498168498,0.5652173913043478,0.5025262532197345,0.5832177531206657,0.3229166666666667
SCN2A,wt_mut_site,8,rbf_svm,0.1,0.1,6,-0.6857106531911925,0.5986622073578596,0.6063503071131365,0.5861402813552605,0.52,0.5875862068965517,0.5652173913043478,0.5025262532197345,0.5861402813552605,0.3229166666666667
SCN2A,wt_mut_site,16,rbf_svm,0.1,0.1,6,-0.7304339609273158,0.6120401337792643,0.6050376461264118,0.5742272637210224,0.5084745762711864,0.5940162936604552,0.5652173913043478,0.5025262532197345,0.5742272637210224,0.3229166666666667
SCN2A,wt_mut_site,32,rbf_svm,0.1,0.01,6,-0.615814303851056,0.5886287625418061,0.5963938973647711,0.5685555775708342,0.5099601593625498,0.5777466502864622,0.5652173913043478,0.5025262532197345,0.5685555775708342,0.3229166666666667
SCN2A,wt_mut_site,32,rbf_svm,0.1,0.1,6,-0.7841422758072671,0.6020066889632107,0.5881711908064197,0.5447543094907865,0.48484848484848486,0.5802989018247874,0.5652173913043478,0.5025262532197345,0.5447543094907865,0.3229166666666667
SCN2A,wt_mut_site,128,rbf_svm,10.0,0.1,6,0.008540147002549398,0.7123745819397993,0.5848276203685357,0.48677432137903703,0.29508196721311475,0.5572048491527759,0.44816053511705684,0.45009411531602933,0.48677432137903703,0.36293436293436293
SCN2A,wt_mut_site,128,rbf_svm,1.0,0.1,6,0.009815086031850186,0.7123745819397993,0.5848276203685357,0.48533782445016843,0.29508196721311475,0.5572048491527759,0.44816053511705684,0.45009411531602933,0.48533782445016843,0.36293436293436293
SCN2A,wt_mut_site,128,rbf_svm,0.1,0.1,6,-0.8340780280640795,0.6086956521739131,0.5702397463839906,0.511491975430949,0.44019138755980863,0.5697100896667938,0.5652173913043478,0.5025262532197345,0.511491975430949,0.3229166666666667
SCN3A,wt_mut_site,128,rbf_svm,1.0,scale,6,0.40972174322979105,0.7774294670846394,0.7747098059598059,0.7859927234927234,0.7053941908713693,0.7632764405238459,0.677115987460815,0.7103906791406791,0.7859927234927234,0.6385964912280702
SCN3A,wt_mut_site,128,logistic_regression,0.01,none,6,0.6002587004420921,0.7711598746081505,0.7699021136521136,0.7889812889812889,0.6995884773662552,0.7573891753919884,0.6990595611285266,0.7167143104643104,0.7889812889812889,0.6417910447761194
SCN3A,wt_mut_site,128,logistic_regression,0.1,none,6,0.6313831177749103,0.768025078369906,0.7653976091476091,0.77247920997921,0.6942148760330579,0.7536730945821855,0.7460815047021944,0.754872661122661,0.77247920997921,0.6823529411764706
SCN3A,wt_mut_site,32,rbf_svm,1.0,scale,6,0.28320792516197213,0.7586206896551724,0.7560854123354124,0.7923163548163548,0.6831275720164609,0.7440954315778507,0.6959247648902821,0.7206124393624393,0.7923163548163548,0.6472727272727272
SCN3A,wt_mut_site,16,linear_svm,0.01,none,6,0.06028968329800069,0.7460815047021944,0.754872661122661,0.7860793485793486,0.6823529411764706,0.7354323452618645,0.7335423197492164,0.7473579348579349,0.7860793485793486,0.6743295019157088
SCN3A,wt_mut_site,16,rbf_svm,1.0,scale,6,0.331400719553764,0.7586206896551724,0.7518840956340956,0.7932692307692308,0.6778242677824268,0.7424209058210379,0.7115987460815048,0.7326316701316702,0.7932692307692308,0.6592592592592592
SCN3A,wt_mut_site,16,linear_svm,1.0,none,6,0.00884488142599002,0.7429467084639498,0.7503681566181566,0.7888513513513512,0.6771653543307087,0.731811843832021,0.7398119122257053,0.7479643104643104,0.7888513513513512,0.6745098039215687
SCN3A,wt_mut_site,16,linear_svm,10.0,none,6,0.00907349188386987,0.7429467084639498,0.7503681566181566,0.7888080388080387,0.6771653543307087,0.731811843832021,0.7398119122257053,0.7479643104643104,0.7888080388080387,0.6745098039215687
SCN3A,wt_mut_site,16,linear_svm,0.1,none,6,0.00936171490100425,0.7429467084639498,0.7503681566181566,0.7879417879417879,0.6771653543307087,0.731811843832021,0.7398119122257053,0.7479643104643104,0.7879417879417879,0.6745098039215687
SCN3A,wt_mut_site,16,rbf_svm,10.0,scale,6,-0.01813496263337963,0.7366771159874608,0.7476611226611227,0.7738218988218988,0.6744186046511628,0.7266829865361077,0.7335423197492164,0.7410559598059598,0.7738218988218988,0.6666666666666666
SCN3A,wt_mut_site,128,linear_svm,0.01,none,6,0.4104407924646792,0.7554858934169278,0.7452789327789328,0.760914760914761,0.6694915254237288,0.7377308373387301,0.6959247648902821,0.7143104643104643,0.760914760914761,0.6394052044609665
SCN3A,wt_mut_site,128,rbf_svm,10.0,scale,6,0.4300549145327504,0.7648902821316614,0.7440878378378378,0.774471586971587,0.6666666666666666,0.7425343018563357,0.670846394984326,0.6971803534303534,0.774471586971587,0.6236559139784946
SCN3A,wt_mut_site,64,rbf_svm,1.0,scale,6,0.24510641032088806,0.7398119122257053,0.7437629937629937,0.7876819126819128,0.6693227091633466,0.7274262124628103,0.6865203761755486,0.7176022176022177,0.7876819126819128,0.6453900709219859
SCN3A,wt_mut_site,8,linear_svm,10.0,none,6,0.2700929621432912,0.7523510971786834,0.7428750866250866,0.7742117117117118,0.6666666666666666,0.7348295926849542,0.7053291536050157,0.723622661122661,0.7742117117117118,0.6492537313432836
SCN3A,wt_mut_site,8,linear_svm,0.1,none,6,0.2634413616435266,0.7492163009404389,0.7404712404712405,0.7750779625779626,0.6638655462184874,0.7319327731092438,0.7053291536050157,0.723622661122661,0.7750779625779626,0.6492537313432836
SCN3A,wt_mut_site,8,linear_svm,1.0,none,6,0.2649654067333254,0.7492163009404389,0.7404712404712405,0.7746015246015246,0.6638655462184874,0.7319327731092438,0.7053291536050157,0.723622661122661,0.7746015246015246,0.6492537313432836
SCN3A,wt_mut_site,32,rbf_svm,10.0,scale,6,-0.07143961028641302,0.7366771159874608,0.7371578309078309,0.7985966735966736,0.6612903225806451,0.7229528535980149,0.7241379310344828,0.7149384961884961,0.7985966735966736,0.6333333333333333
SCN3A,wt_mut_site,16,logistic_regression,0.01,none,6,0.5806749823809506,0.7523510971786834,0.7365731115731116,0.7878984753984755,0.658008658008658,0.7319527319527319,0.7021943573667712,0.7296214483714483,0.7878984753984755,0.6570397111913358
SCN3A,wt_mut_site,8,logistic_regression,0.01,none,6,0.5738931588401057,0.7492163009404389,0.7320686070686071,0.7627772002772004,0.6521739130434783,0.7280477408354646,0.6802507836990596,0.7022912335412335,0.7627772002772004,0.6277372262773723
SCN3A,wt_mut_site,16,logistic_regression,0.1,none,6,0.5024895684695523,0.7147335423197492,0.7308341995841996,0.7817914067914068,0.6566037735849056,0.7063179725833375,0.7115987460815048,0.7284303534303534,0.7817914067914068,0.6541353383458647
SCN3A,wt_mut_site,16,logistic_regression,1.0,none,6,0.4645204020473398,0.7053291536050157,0.7299246361746362,0.7798423423423424,0.656934306569343,0.6993462741637924,0.7053291536050157,0.7131193693693694,0.7798423423423424,0.6356589147286822
SCN3A,wt_mut_site,32,logistic_regression,0.01,none,6,0.6228480469287483,0.7648902821316614,0.7293832293832294,0.7904106029106029,0.6445497630331753,0.7344528674650654,0.7084639498432602,0.7260265072765073,0.7904106029106029,0.651685393258427
SCN3A,wt_mut_site,8,linear_svm,0.01,none,6,0.4519765401736161,0.7648902821316614,0.7293832293832294,0.772955647955648,0.6445497630331753,0.7344528674650654,0.6990595611285266,0.7167143104643104,0.772955647955648,0.6417910447761194
SCN3A,wt_mut_site,8,logistic_regression,0.1,none,6,0.5318623633298092,0.7335423197492164,0.7284520097020097,0.7600485100485103,0.6502057613168725,0.7175079439495755,0.7053291536050157,0.7173206860706861,0.7600485100485103,0.6412213740458015
SCN3A,wt_mut_site,16,logistic_regression,10.0,none,6,0.469037506011066,0.7053291536050157,0.7278239778239779,0.7796257796257796,0.6544117647058824,0.6987905818064931,0.7053291536050157,0.7131193693693694,0.7796257796257796,0.6356589147286822
SCN3A,wt_mut_site,64,logistic_regression,0.01,none,6,0.6304073612274714,0.7460815047021944,0.7275641025641025,0.7748180873180873,0.6462882096069869,0.7241220999135178,0.6865203761755486,0.7049982674982676,0.7748180873180873,0.6296296296296297
SCN3A,wt_mut_site,8,logistic_regression,1.0,none,6,0.5425934683390979,0.7398119122257053,0.726957726957727,0.7597020097020096,0.6468085106382979,0.7204265878253524,0.7147335423197492,0.7224315661815661,0.7597020097020096,0.6459143968871596
SCN3A,wt_mut_site,8,logistic_regression,10.0,none,6,0.541532753298565,0.7398119122257053,0.726957726957727,0.7595287595287595,0.6468085106382979,0.7204265878253524,0.7147335423197492,0.7224315661815661,0.7595287595287595,0.6459143968871596
SCN3A,wt_mut_site,8,rbf_svm,1.0,scale,6,0.16631994941331535,0.7178683385579937,0.7269360706860707,0.7625606375606375,0.6511627906976745,0.7071603427172584,0.6865203761755486,0.7091995841995842,0.7625606375606375,0.635036496350365
SCN3A,wt_mut_site,64,linear_svm,0.01,none,6,-0.6505914653818152,0.677115987460815,0.7229946292446292,0.7745148995148995,0.6531986531986532,0.6755729336374499,0.6833855799373041,0.6857891545391546,0.7745148995148995,0.6039215686274509
SCN3A,wt_mut_site,64,linear_svm,10.0,none,6,-0.06456871845194874,0.7147335423197492,0.7224315661815661,0.7373960498960498,0.6459143968871596,0.7035346262651021,0.7147335423197492,0.7203309078309078,0.7373960498960498,0.6431372549019608
SCN3A,wt_mut_site,128,logistic_regression,1.0,none,6,0.43911683267314733,0.7115987460815048,0.7221283783783784,0.7376126126126127,0.6461538461538462,0.7013838013838014,0.7115987460815048,0.7095244282744283,0.7376126126126127,0.6290322580645161
SCN3A,wt_mut_site,32,logistic_regression,0.1,none,6,0.6010118910228394,0.7523510971786834,0.721868503118503,0.786425848925849,0.6359447004608295,0.7241481222019113,0.7115987460815048,0.7179270616770617,0.786425848925849,0.640625
SCN3A,wt_mut_site,16,rbf_svm,1.0,0.01,6,0.10439217764315524,0.7460815047021944,0.7212621275121276,0.7404279279279279,0.6367713004484304,0.7207952887784321,0.6833855799373041,0.6815878378378378,0.7404279279279279,0.5976095617529881
SCN3A,wt_mut_site,32,logistic_regression,1.0,none,6,0.5107281545291704,0.7241379310344828,0.7212404712404712,0.7837404712404712,0.6422764227642277,0.7088933134229302,0.7178683385579937,0.7206340956340956,0.7837404712404712,0.6428571428571429
SCN3A,wt_mut_site,32,logistic_regression,10.0,none,6,0.5086299814599715,0.7241379310344828,0.7212404712404712,0.7833073458073457,0.6422764227642277,0.7088933134229302,0.7147335423197492,0.7161295911295911,0.7833073458073457,0.6374501992031872
SCN3A,wt_mut_site,64,rbf_svm,10.0,scale,6,-0.11652219269557211,0.7147335423197492,0.7182302494802495,0.788028413028413,0.6403162055335968,0.7019762845849802,0.7147335423197492,0.7077269577269577,0.788028413028413,0.6255144032921811
SCN3A,wt_mut_site,32,linear_svm,10.0,none,6,0.42626220131879655,0.7429467084639498,0.716757623007623,0.7800589050589052,0.6306306306306306,0.716757623007623,0.7021943573667712,0.7002122314622314,0.7800589050589052,0.6184738955823293
SCN3A,wt_mut_site,32,linear_svm,1.0,none,6,0.43004688374315186,0.7429467084639498,0.716757623007623,0.7797557172557172,0.6306306306306306,0.716757623007623,0.6990595611285266,0.6978083853083853,0.7797557172557172,0.616
SCN3A,wt_mut_site,32,linear_svm,0.01,none,6,0.3964904979060896,0.7460815047021944,0.7149601524601524,0.774471586971587,0.6267281105990783,0.7171645303589216,0.6990595611285266,0.6978083853083853,0.774471586971587,0.616
SCN3A,wt_mut_site,8,rbf_svm,1.0,0.01,6,0.08828572736591278,0.7115987460815048,0.713725744975745,0.7476611226611227,0.6349206349206349,0.6982893330043589,0.6833855799373041,0.6941917879417879,0.7476611226611227,0.6159695817490495
SCN3A,wt_mut_site,8,rbf_svm,10.0,scale,6,-0.21484154990807372,0.6833855799373041,0.7130977130977132,0.7373960498960498,0.6405693950177936,0.6788281148758436,0.6677115987460815,0.6800718988218988,0.7373960498960498,0.6015037593984962
SCN3A,wt_mut_site,32,linear_svm,0.1,none,6,0.38062631877520653,0.7366771159874608,0.7119499306999306,0.7801022176022175,0.625,0.7110507246376812,0.6990595611285266,0.695707726957727,0.7801022176022175,0.6129032258064516
SCN3A,wt_mut_site,64,logistic_regression,10.0,none,6,0.3405318710488028,0.6896551724137931,0.7116034303534303,0.7397349272349272,0.6373626373626373,0.6830648803251542,0.6865203761755486,0.6881930006930007,0.7397349272349272,0.6062992125984252
SCN3A,wt_mut_site,64,linear_svm,1.0,none,6,-0.04140735980242261,0.7115987460815048,0.7095244282744283,0.7399514899514901,0.6290322580645161,0.69656741108354,0.7021943573667712,0.6960109147609148,0.7399514899514901,0.6122448979591837
SCN3A,wt_mut_site,64,linear_svm,0.1,none,6,0.018653549246755663,0.7178683385579937,0.7080301455301455,0.7445426195426196,0.625,0.6994346733668342,0.7147335423197492,0.7056262993762994,0.7445426195426196,0.6224066390041494
SCN3A,wt_mut_site,64,logistic_regression,0.1,none,6,0.5243256778272858,0.7021943573667712,0.7065142065142065,0.7639899514899514,0.6274509803921569,0.6897046024676189,0.6865203761755486,0.6944949757449757,0.7639899514899514,0.6153846153846154
SCN3A,wt_mut_site,64,logistic_regression,1.0,none,6,0.5400741334248094,0.7021943573667712,0.6981115731115731,0.7496101871101871,0.6153846153846154,0.6862089317332285,0.6896551724137931,0.6926975051975053,0.7496101871101871,0.611764705882353
SCN3A,wt_mut_site,8,rbf_svm,0.1,scale,6,0.40019377178716287,0.7147335423197492,0.6909216909216909,0.6926975051975052,0.5991189427312775,0.6888538752585829,0.567398119122257,0.6325580388080388,0.6926975051975052,0.5766871165644172
SCN3A,wt_mut_site,128,linear_svm,0.1,none,6,0.7994715986555089,0.7366771159874608,0.6888426888426888,0.7094594594594594,0.5841584158415841,0.6957489326914343,0.6802507836990596,0.6707813582813582,0.7094594594594594,0.5819672131147541
SCN3A,wt_mut_site,32,rbf_svm,1.0,0.01,6,0.02757692924022645,0.7366771159874608,0.6888426888426888,0.6947765072765073,0.5841584158415841,0.6957489326914343,0.6551724137931034,0.638946638946639,0.6947765072765073,0.5416666666666666
SCN3A,wt_mut_site,8,rbf_svm,10.0,0.01,6,0.6307206543794028,0.7523510971786834,0.6882579695079696,0.7282137907137907,0.572972972972973,0.6992900184953166,0.6489028213166145,0.6551455301455301,0.7282137907137907,0.5725190839694656
SCN3A,wt_mut_site,16,rbf_svm,10.0,0.01,6,0.027001270817424157,0.7178683385579937,0.6828222453222453,0.7079435204435205,0.5833333333333334,0.6850315955766193,0.6739811912225705,0.6512690575190575,0.7079435204435205,0.5517241379310345
SCN3A,wt_mut_site,128,logistic_regression,10.0,none,6,0.8388491759037388,0.7115987460815048,0.6822158697158698,0.70265939015939,0.5855855855855856,0.6822158697158698,0.677115987460815,0.6662768537768538,0.70265939015939,0.5761316872427984
SCN3A,wt_mut_site,128,linear_svm,10.0,none,6,1.0433217649069482,0.7241379310344828,0.6813279625779626,0.6714310464310465,0.5769230769230769,0.6861359570661896,0.6363636363636364,0.6224229036729036,0.6714310464310465,0.5245901639344263
SCN3A,wt_mut_site,128,linear_svm,1.0,none,6,1.0399816464167557,0.7272727272727273,0.6795304920304921,0.6774948024948025,0.5714285714285714,0.6857142857142857,0.64576802507837,0.6338357588357588,0.6774948024948025,0.5387755102040817
SCN3A,wt_mut_site,32,rbf_svm,10.0,0.01,6,0.021558900727604198,0.7241379310344828,0.6792273042273043,0.6928274428274428,0.5728155339805825,0.6845559151384394,0.7084639498432602,0.6714093901593902,0.6928274428274428,0.5674418604651162
SCN3A,wt_mut_site,64,rbf_svm,1.0,0.01,6,-0.0006366445668077856,0.7366771159874608,0.6699367636867637,0.645660083160083,0.5434782608695652,0.6792281172189236,0.7241379310344828,0.6519187456687456,0.645660083160083,0.5111111111111111
SCN3A,wt_mut_site,8,rbf_svm,1.0,0.1,6,0.016399059007850197,0.7178683385579937,0.6597150034650034,0.6638513513513514,0.5360824742268041,0.6666898857620507,0.5862068965517241,0.5818607068607069,0.6638513513513514,0.4883720930232558
SCN3A,wt_mut_site,64,rbf_svm,10.0,0.01,6,-0.003927793311825105,0.7241379310344828,0.6540194040194041,0.6357848232848233,0.5164835164835165,0.6617505301715828,0.7147335423197492,0.6384052321552321,0.6357848232848233,0.4858757062146893
SCN3A,wt_mut_site,32,rbf_svm,10.0,0.1,6,-0.007450426807103741,0.7241379310344828,0.6540194040194041,0.6075233887733889,0.5164835164835165,0.6617505301715828,0.7335423197492164,0.633922383922384,0.6075233887733889,0.4444444444444444
SCN3A,wt_mut_site,16,rbf_svm,1.0,0.1,6,-0.006864725537248373,0.7241379310344828,0.6498180873180873,0.6295045045045045,0.5056179775280899,0.6571568148510014,0.7147335423197492,0.6363045738045738,0.6295045045045045,0.48
SCN3A,wt_mut_site,32,rbf_svm,1.0,0.1,6,-0.0007238531306562293,0.7210031347962382,0.6495148995148995,0.6015462577962578,0.5082872928176796,0.6567694669777676,0.7304075235109718,0.6378205128205128,0.6015462577962578,0.4625
SCN3A,wt_mut_site,16,rbf_svm,0.1,scale,6,0.3603068812721817,0.6551724137931034,0.6494499306999306,0.6777979902979904,0.56,0.6382474226804125,0.5047021943573667,0.5886824324324325,0.6777979902979904,0.5485714285714286
SCN3A,wt_mut_site,16,rbf_svm,10.0,0.1,6,0.25915073812033973,0.7429467084639498,0.6474358974358975,0.619585932085932,0.47435897435897434,0.6521172465155868,0.7115987460815048,0.6339007276507276,0.619585932085932,0.4772727272727273
SCN3A,wt_mut_site,128,rbf_svm,1.0,0.01,6,0.006132930838718886,0.7366771159874608,0.6468295218295218,0.6143018018018018,0.48148148148148145,0.6525054466230936,0.7304075235109718,0.6441224878724878,0.6143018018018018,0.4819277108433735
SCN3A,wt_mut_site,128,rbf_svm,10.0,0.01,6,0.0021718330162904627,0.7366771159874608,0.6468295218295218,0.6122661122661123,0.48148148148148145,0.6525054466230936,0.7335423197492164,0.6444256756756757,0.6122661122661123,0.4785276073619632
SCN3A,wt_mut_site,8,rbf_svm,10.0,0.1,6,0.2954560120100249,0.7210031347962382,0.6432129244629244,0.6469594594594594,0.49142857142857144,0.6496019746991669,0.6927899686520376,0.6383835758835759,0.6469594594594594,0.51
SCN3A,wt_mut_site,8,rbf_svm,0.1,0.01,6,0.13437047156920925,0.664576802507837,0.637755544005544,0.6379071379071379,0.5327510917030568,0.6355686998857581,0.5266457680250783,0.5655968468468469,0.6379071379071379,0.5049180327868853
SCN3A,wt_mut_site,32,rbf_svm,0.1,scale,6,0.5755260038214425,0.6927899686520376,0.6341822591822591,0.6417619542619543,0.5,0.6391402714932126,0.5109717868338558,0.5934901247401247,0.6417619542619543,0.5517241379310345
SCN3A,wt_mut_site,128,rbf_svm,0.1,scale,6,0.7523232706748527,0.6959247648902821,0.6281834719334719,0.6150814275814276,0.48128342245989303,0.6331029085691926,0.4670846394984326,0.5409303534303534,0.6150814275814276,0.5058139534883721
SCN3A,wt_mut_site,16,rbf_svm,0.1,0.01,6,0.4298536870275236,0.6802507836990596,0.626667532917533,0.6035169785169785,0.49504950495049505,0.6305522754110273,0.4482758620689655,0.5012993762993763,0.6035169785169785,0.4601226993865031
SCN3A,wt_mut_site,64,rbf_svm,0.1,0.01,6,0.5629153853055515,0.6990595611285266,0.624285343035343,0.6020876645876646,0.4666666666666667,0.6285298398835517,0.438871473354232,0.4961884961884962,0.6020876645876646,0.459214501510574
SCN3A,wt_mut_site,16,rbf_svm,0.1,0.1,6,0.572475076235405,0.6959247648902821,0.6176801801801801,0.6040583853083854,0.4519774011299435,0.6207826268122603,0.438871473354232,0.4961884961884962,0.6040583853083854,0.459214501510574
SCN3A,wt_mut_site,64,rbf_svm,1.0,0.1,6,0.01818805777243041,0.7241379310344828,0.6141068953568953,0.5438322938322939,0.3888888888888889,0.6053756185335133,0.47335423197492166,0.4659130284130284,0.5438322938322939,0.3684210526315789
SCN3A,wt_mut_site,64,rbf_svm,10.0,0.1,6,0.0036450217800377775,0.7241379310344828,0.6141068953568953,0.5431176368676369,0.3888888888888889,0.6053756185335133,0.4827586206896552,0.47312456687456683,0.5431176368676369,0.3726235741444867
SCN3A,wt_mut_site,64,rbf_svm,0.1,scale,6,0.695678359300536,0.6677115987460815,0.6086495148995149,0.6057259182259183,0.46464646464646464,0.6118686868686869,0.46394984326018807,0.5469291406791407,0.6057259182259183,0.5155807365439093
SCN3A,wt_mut_site,32,rbf_svm,0.1,0.01,6,0.5119364770829065,0.6802507836990596,0.6035602910602911,0.5860620235620236,0.43333333333333335,0.6053129548762737,0.438871473354232,0.4961884961884962,0.5860620235620236,0.459214501510574
SCN3A,wt_mut_site,128,rbf_svm,0.1,0.01,6,0.667009830145235,0.7053291536050157,0.5996838184338185,0.5709026334026335,0.37333333333333335,0.5903551912568306,0.438871473354232,0.4961884961884962,0.5709026334026335,0.459214501510574
SCN3A,wt_mut_site,128,rbf_svm,10.0,0.1,6,0.005205414401463819,0.7210031347962382,0.5990990990990991,0.521677927927928,0.3308270676691729,0.5772947219533984,0.4702194357366771,0.4656098406098406,0.521677927927928,0.37174721189591076
SCN3A,wt_mut_site,8,rbf_svm,0.1,0.1,6,0.5393061855737293,0.6677115987460815,0.5981462231462231,0.5854123354123354,0.43617021276595747,0.600307328605201,0.438871473354232,0.4961884961884962,0.5854123354123354,0.459214501510574
