threshold,accuracy,precision,recall,f1
-0.17668923568725586,0.4851362510322048,0.4119286510590858,0.7937701396348013,0.5423853211009174
-0.1710698461532592,0.48596201486374896,0.41238839285714285,0.7937701396348013,0.5427836944546456
-0.16949723172187806,0.4851362510322048,0.411731843575419,0.7916219119226638,0.5417126056596839
-0.16815911817550658,0.48554913294797686,0.4118634583100168,0.790547798066595,0.5415746872700515
-0.16676540017127986,0.48637489677952106,0.4123249299719888,0.790547798066595,0.5419734904270986
-0.16555177688598632,0.4876135425268373,0.41301907968574636,0.790547798066595,0.5425727976409879
-0.16461171627044674,0.4884393063583815,0.4134831460674157,0.790547798066595,0.5429730726669125
-0.1633074550628662,0.4884393063583815,0.41338582677165353,0.7894736842105263,0.5426356589147286
-0.1607305557727813,0.48967795210569776,0.4140845070422535,0.7894736842105263,0.5432372505543237
-0.15882997322082512,0.49050371593724196,0.41455160744500846,0.7894736842105263,0.5436390532544378
-0.15672648477554318,0.49091659785301406,0.41468926553672314,0.7883995703544576,0.5435024065161052
-0.155069522857666,0.4917423616845582,0.415158371040724,0.7883995703544576,0.5439051500555762
-0.152024564743042,0.4913294797687861,0.41473087818696885,0.7862513426423201,0.543026706231454
-0.15065204811096186,0.4921552436003303,0.41520136131593877,0.7862513426423201,0.5434298440979956
-0.14922307634353638,0.4913294797687861,0.4145371947756956,0.7841031149301826,0.5423476968796433
-0.14542944192886337,0.4925681255161024,0.4152445961319681,0.7841031149301826,0.5429527705466716
-0.1417813837528228,0.49339388934764655,0.4157175398633257,0.7841031149301826,0.5433569036099739
-0.13987096500396728,0.49463253509496286,0.41642897889332575,0.7841031149301826,0.5439642324888226
-0.13803956460952757,0.495458298926507,0.4169046259280411,0.7841031149301826,0.5443698732289336
-0.1359111647605896,0.4966969446738233,0.41762013729977115,0.7841031149301826,0.5449794699514744
-0.13474877071380612,0.4966969446738233,0.4175257731958763,0.7830290010741139,0.5446395218528203
-0.1337980651855468,0.4966969446738233,0.41743119266055045,0.7819548872180451,0.5442990654205607
-0.13097297477722167,0.4962840627580512,0.4170017231476163,0.7798066595059077,0.5434131736526946
-0.1298761262893676,0.4962840627580512,0.4169062679700978,0.7787325456498388,0.5430711610486891
-0.12901781892776482,0.4966969446738233,0.41705069124423966,0.7776584317937701,0.5429321334833146
-0.12499260044097898,0.49752270850536745,0.41753171856978083,0.7776584317937701,0.5433395872420262
-0.12422540783882136,0.49834847233691165,0.418013856812933,0.7776584317937701,0.5437476530229065
-0.12258904314041136,0.4995871180842279,0.41873915558126085,0.7776584317937701,0.544360902255639
-0.11945657062530513,0.4995871180842279,0.41864504921829765,0.7765843179377014,0.5440180586907449
-0.1155819721221921,0.5,0.41879350348027844,0.7755102040816326,0.543879472693032
-0.10974769902229312,0.5008257638315442,0.41927990708478513,0.7755102040816326,0.5442894836034677
-0.10648070335388186,0.5020644095788604,0.4200116346713205,0.7755102040816326,0.5449056603773584
-0.10576186966896059,0.5028901734104047,0.42050087361677346,0.7755102040816326,0.5453172205438066
-0.10461143589019785,0.5037159372419489,0.4209912536443149,0.7755102040816326,0.54572940287226
-0.10363583350181586,0.5041288191577209,0.42114485981308414,0.7744360902255639,0.5455921301551268
-0.10195747900009156,0.5049545829892651,0.4216374269005848,0.7744360902255639,0.54600530102234
-0.0998038196563722,0.5053674649050371,0.421792618629174,0.7733619763694952,0.5458680818802123
-0.09782843399047852,0.5053674649050371,0.4217008797653959,0.7722878625134264,0.5455235204855842
-0.09475133013725283,0.5049545829892651,0.4212690951821387,0.7701396348012889,0.544625902012913
-0.09360546112060547,0.5057803468208093,0.42176470588235293,0.7701396348012889,0.5450399087799316
-0.09108002376556394,0.5057803468208093,0.4216725559481743,0.7690655209452202,0.5446937999239254
-0.0893462419509888,0.5053674649050371,0.42123893805309737,0.7669172932330827,0.5437928408225438
-0.08780320405960082,0.5053674649050371,0.42114589486119314,0.765843179377014,0.5434451219512195
-0.08501815176010134,0.5057803468208093,0.421301775147929,0.7647690655209453,0.5433040824112934
-0.08346083498001101,0.5066061106523534,0.4218009478672986,0.7647690655209453,0.5437189767086674
-0.08110408782958985,0.5066061106523534,0.42170818505338076,0.7636949516648764,0.5433702713030187
